"FLAIR","PD","T1","T2","FLAIR_10","PD_10","T1_10","T2_10","FLAIR_20","PD_20","T1_20","T2_20","GOLD_Lesions"
1.30604958534241,0.491692453622818,-0.724167883396149,0.549023687839508,0.132176354527473,0.0938042551279068,-0.466998100280762,0.443574786186218,-0.00123029842507094,0.00475553190335631,-0.0549116618931293,0.0789024606347084,0
1.57865214347839,1.31053531169891,-0.419940143823624,0.682762086391449,0.29908162355423,0.2462357878685,0.0872066840529442,0.176996037364006,0.126085087656975,0.0185931250452995,0.164321333169937,-0.00187988032121211,0
1.44595634937286,1.16469669342041,-1.05749988555908,1.41412472724915,0.10667710006237,0.323473751544952,0.0806566551327705,0.180197462439537,0.108644634485245,0.157588675618172,0.156962439417839,0.127087220549583,0
2.09004974365234,1.49509346485138,-0.523847937583923,1.93288993835449,0.611775159835815,0.694464206695557,0.104262866079807,0.583759665489197,0.319031238555908,0.338938921689987,0.209241211414337,0.296874642372131,0
1.20701479911804,1.40475606918335,-0.165903314948082,0.125158801674843,0.505419313907623,0.650925755500793,0.499477028846741,0.236141949892044,0.21219177544117,0.297727882862091,0.403947621583939,0.0504242554306984,0
1.12364017963409,0.432720303535461,0.144649118185043,0.548008859157562,0.41220360994339,0.515054762363434,0.0349939502775669,0.357081174850464,0.164992317557335,0.2114247828722,0.171241536736488,0.109063401818275,0
1.27366435527802,0.836745083332062,0.0493151843547821,0.670421957969666,0.228030577301979,0.266359478235245,0.803059995174408,0.0769222378730774,0.156371310353279,0.262916296720505,0.639710962772369,0.100977897644043,0
1.45955562591553,0.896015524864197,0.307746231555939,0.493910580873489,0.662733733654022,0.627587914466858,0.228924512863159,0.49120968580246,0.324458181858063,0.433138459920883,0.256137579679489,0.273586094379425,0
1.32361900806427,0.787438869476318,-0.562803208827972,0.101431146264076,0.223200663924217,0.195771053433418,0.0196298491209745,0.0275521073490381,0.173445016145706,0.132194846868515,0.0483812987804413,0.0338624231517315,0
0.949355065822601,0.547123789787292,-0.438097834587097,-0.142072215676308,0.0784583017230034,-0.0623198933899403,0.27314281463623,-0.20876944065094,-0.0179037228226662,-0.0120917707681656,0.144581869244576,-0.135049089789391,0
1.9066036939621,0.528764247894287,-0.531904399394989,-0.149778470396996,0.203499928116798,0.457184553146362,0.32559809088707,0.318407714366913,0.132886156439781,0.288980036973953,0.472949355840683,0.154662355780602,0
1.72438156604767,1.49850344657898,0.960290253162384,1.04655230045319,1.06535077095032,0.966203451156616,-0.146731421351433,0.534392535686493,0.5816650390625,0.544186472892761,0.00923195015639067,0.357780456542969,0
1.53575074672699,1.99965286254883,-0.251002430915833,1.15824961662292,0.264936417341232,0.244882851839066,0.0966936498880386,0.000670264824293554,0.0482361428439617,-0.0115712909027934,0.110549494624138,-0.121029704809189,0
1.36293959617615,-0.715722560882568,-0.998400330543518,-0.52089262008667,0.403898775577545,0.378533363342285,0.371455788612366,0.129578679800034,0.194461062550545,0.157684668898582,0.224191352725029,-0.0159009452909231,0
1.02975130081177,0.779167711734772,-0.970384836196899,0.114822514355183,-0.204821214079857,-0.212328553199768,0.266196340322495,-0.288874328136444,-0.093324176967144,-0.0899330228567123,0.0853959992527962,-0.109584756195545,0
1.78423702716827,0.769447326660156,0.585335612297058,0.124346651136875,0.208378374576569,0.40847572684288,0.706096768379211,0.118883557617664,0.103056773543358,0.160986542701721,0.50874125957489,-0.0167458448559046,0
1.06629061698914,-0.149933844804764,0.33853217959404,-0.250670582056046,-0.11237308382988,-0.432844638824463,0.0157524049282074,-0.152947947382927,-0.0395209044218063,-0.300161689519882,0.058358758687973,-0.144690617918968,0
2.20479941368103,1.42767012119293,-0.318965584039688,0.852285206317902,0.557009279727936,0.220944195985794,0.132750108838081,-0.160988807678223,0.10440906137228,-0.0772966369986534,0.0891691893339157,-0.166103437542915,0
1.26055693626404,0.0315372310578823,-0.111593008041382,-0.555507302284241,0.0400714948773384,0.0317689627408981,-0.0036309277638793,0.0184911489486694,0.0757385343313217,0.0717597082257271,-0.0114918211475015,0.0445329062640667,0
1.63072383403778,0.757428348064423,-0.853122115135193,0.671679675579071,-0.0142345484346151,0.101338215172291,-0.20146332681179,0.105756409466267,-0.0239058304578066,0.0234504695981741,0.0264170486479998,0.025099866092205,0
1.01417362689972,0.0650981962680817,-0.100129246711731,-0.070407822728157,0.352336704730988,0.458854228258133,-0.350350022315979,0.519513726234436,0.246888130903244,0.363506972789764,-0.0202966406941414,0.252352148294449,0
1.13628673553467,0.201641067862511,-0.0292230080813169,-0.401153206825256,0.392691284418106,0.372037708759308,0.493449956178665,0.251163959503174,0.210837662220001,0.237309664487839,0.45915475487709,0.0975069925189018,0
1.153599858284,-0.0440770126879215,0.7733074426651,-0.124004639685154,0.388389021158218,0.559458076953888,0.278184920549393,0.480758517980576,0.138825267553329,0.244125470519066,0.328741252422333,0.135581403970718,0
0.901973009109497,-1.18300819396973,-0.386432141065598,-0.746644377708435,-0.360070794820786,-0.594739317893982,-0.645611226558685,-0.164600059390068,-0.265225738286972,-0.461146861314774,-0.306570529937744,-0.132073596119881,0
1.44520449638367,0.604376554489136,-0.81662380695343,0.545917212963104,0.046185065060854,-0.436912834644318,0.124857343733311,-0.243548780679703,-0.0799469798803329,-0.363233804702759,0.0514528676867485,-0.216474443674088,1
2.07413458824158,0.310854852199554,0.33592090010643,0.523280739784241,0.275890320539474,-0.0179554652422667,0.251982301473618,-0.00898152589797974,0.0938533917069435,-0.00361910159699619,0.0727767422795296,0.00610406696796417,1
1.25865364074707,-0.312526524066925,1.0846905708313,-0.434007197618484,-0.0601027868688107,-0.223760470747948,0.520406424999237,-0.369599908590317,-0.0976593568921089,-0.102522037923336,0.178956151008606,-0.201486796140671,1
1.35432374477386,0.00290384003892541,0.946654736995697,-0.221604913473129,0.121256530284882,-0.233184486627579,0.677806854248047,-0.125999495387077,-0.032717052847147,-0.144420832395554,0.324233174324036,-0.116178557276726,1
1.72861754894257,0.504756569862366,0.482620179653168,0.0410376042127609,0.509362995624542,0.818982720375061,-0.173600167036057,0.412977427244186,0.135386750102043,0.328370213508606,0.168847769498825,0.105603031814098,1
1.67200779914856,-0.123612105846405,0.288049578666687,-0.0917005240917206,-0.0704195275902748,-0.0204955413937569,-0.146891579031944,-0.30099618434906,-0.105573639273643,0.0492134355008602,-0.165662541985512,-0.171203523874283,1
2.95938658714294,1.28289270401001,-0.575901508331299,1.8819727897644,0.612697839736938,0.16545307636261,0.188437402248383,0.275311887264252,0.240176275372505,0.0487816892564297,0.16121943295002,0.136459976434708,1
1.48410534858704,1.56484138965607,-0.896159827709198,1.50276172161102,-0.122334614396095,-0.0754511430859566,0.949612081050873,-0.0738759338855743,-0.0272355265915394,-0.0096270153298974,0.524364233016968,-0.0680447444319725,1
1.97552382946014,-0.626760959625244,-0.340124756097794,-0.231411889195442,0.278312712907791,-0.325327783823013,-0.0599766299128532,0.0328315123915672,0.000913481460884213,-0.299320906400681,-0.00625293981283903,-0.0713708475232124,1
2.69247174263,1.01801097393036,0.238184735178947,0.782958805561066,0.524435102939606,-0.080331414937973,0.326368004083633,0.100935406982899,0.131832510232925,-0.122718922793865,0.193814903497696,-0.0248521976172924,1
1.47560024261475,0.82903254032135,-1.2311224937439,1.75283932685852,0.362623929977417,-0.278510093688965,0.326545387506485,-0.0503294169902802,0.0363953113555908,-0.278168797492981,0.135124281048775,-0.131138160824776,1
2.57112002372742,1.83579218387604,-1.10243535041809,1.96491241455078,-0.0112772630527616,0.0834541395306587,0.404183357954025,-0.296392440795898,1.68870167271962e-06,0.0845326036214828,0.126434728503227,-0.167811632156372,1
4.16529417037964,1.55711269378662,-0.248459562659264,1.77784740924835,0.286127299070358,0.1643335968256,0.371634215116501,-0.0804966017603874,0.0833151042461395,0.132177159190178,0.247091099619865,-0.0675359666347504,1
1.29979491233826,-0.164261192083359,0.523556172847748,-0.48170605301857,0.128287315368652,-0.111610919237137,0.244898647069931,-0.167789399623871,-0.00607682671397924,-0.138491526246071,0.0943526849150658,-0.132020086050034,1
1.58944571018219,-0.352171689271927,1.09836566448212,-0.290888756513596,0.458830296993256,-0.0674109160900116,0.379944562911987,-0.045907836407423,0.144626319408417,-0.112398684024811,0.0891341790556908,0.00170208385679871,1
2.00631928443909,3.02689027786255,-1.78087508678436,2.85260486602783,0.511567294597626,0.430189967155457,0.110212132334709,0.326317667961121,0.243562161922455,0.263534277677536,0.192154347896576,0.185110703110695,1
2.15111780166626,-0.270047038793564,0.357879996299744,-0.135227799415588,0.400904387235641,-0.311391890048981,0.426215797662735,-0.13480632007122,0.0691335275769234,-0.164391368627548,0.163497611880302,-0.106658399105072,1
1.60097575187683,0.69148200750351,0.328796565532684,0.702664077281952,0.426353335380554,0.145796939730644,0.106302529573441,0.184230104088783,0.136735782027245,0.050672322511673,0.0501955933868885,0.0683622509241104,1
1.92339301109314,-0.00645120861008763,0.574924051761627,0.115144655108452,0.534927546977997,-0.136265054345131,0.165925294160843,0.0615009889006615,0.15633262693882,-0.219948217272758,0.0217866487801075,-0.0401453860104084,1
2.80910587310791,0.450441539287567,-0.0910064652562141,0.617645442485809,0.40461939573288,-0.244353383779526,-0.698099315166473,-0.0235942024737597,0.127843126654625,-0.233185440301895,-0.310559958219528,-0.127658128738403,1
1.5713951587677,-0.376644223928452,0.580110371112823,-0.323180049657822,0.225696906447411,-0.3278728723526,0.390715390443802,-0.267747968435287,0.00882830284535885,-0.131183639168739,0.141682028770447,-0.179065868258476,1
1.23431158065796,0.767243921756744,0.293327987194061,1.30545878410339,0.376420617103577,-0.0984604209661484,0.718816459178925,0.109810143709183,0.119753688573837,-0.0882692486047745,0.369708359241486,-0.0486374758183956,1
2.636075258255,1.36353969573975,-1.15040242671967,2.36517214775085,0.272945940494537,-0.0101026529446244,0.0638271570205688,-0.00828953739255667,0.0777152478694916,-0.00777522195130587,-0.0861442238092422,0.00720066763460636,1
1.15259039402008,0.0230590254068375,0.858435273170471,0.864575862884521,0.108643665909767,-0.310603827238083,0.587428033351898,-0.102299556136131,0.00639212410897017,-0.143920794129372,0.21539880335331,-0.00588907022029161,1
1.51780438423157,0.96623283624649,-0.111781999468803,0.768312633037567,0.0198943335562944,-0.114659301936626,0.132650434970856,-0.0118709448724985,-0.00880136527121067,-0.0538712032139301,0.149929001927376,-0.00251341122202575,1
1.81767392158508,0.526187181472778,0.615699291229248,0.63332211971283,0.439027279615402,0.0169948916882277,0.590376079082489,0.284403055906296,0.132907375693321,0.0346252210438251,0.258850157260895,0.150277897715569,1
2.7413489818573,0.569153070449829,0.102932758629322,0.797128200531006,0.0205439832061529,-0.0381271205842495,0.143244311213493,-0.186830297112465,-0.0819653272628784,0.0302656795829535,0.0872351378202438,-0.10054787248373,1
3.35401821136475,-0.117458768188953,0.898323833942413,-0.49298095703125,0.178587675094604,-0.109094947576523,0.380382120609283,-0.131803587079048,0.0571092218160629,-0.1457699239254,0.177884548902512,-0.106551229953766,1
1.19931197166443,0.277365535497665,1.3775030374527,0.503785490989685,0.135819643735886,-0.170273989439011,0.48535293340683,-0.182686552405357,0.00401218608021736,-0.0677009299397469,0.168214827775955,-0.0673577412962914,1
1.09179210662842,1.06252872943878,-0.917455196380615,1.19392514228821,0.444341510534286,-0.0754940137267113,0.147710561752319,0.114661738276482,0.0800483003258705,-0.185371354222298,0.136848613619804,-0.069715641438961,1
2.19810628890991,0.394073963165283,-0.654060900211334,0.210527673363686,0.263291448354721,-0.0284441690891981,-0.0413065366446972,-0.0555430240929127,0.100878193974495,-0.00162777188234031,-0.128841236233711,0.0345086194574833,1
0.898813664913177,0.391765624284744,0.576237559318542,-0.410258859395981,0.319929301738739,0.267112255096436,0.207480669021606,-0.0310561526566744,0.100074224174023,0.0765321254730225,0.0567167215049267,-0.0678292885422707,1
3.18347907066345,2.26259136199951,-1.65072309970856,2.15977168083191,0.315957725048065,-0.280228465795517,0.312822729349136,-0.118488281965256,0.0828864127397537,-0.219411239027977,0.1093585267663,-0.0684246569871902,1
1.83357059955597,-0.087848961353302,1.48034632205963,-0.350962728261948,0.280185133218765,0.043209582567215,0.532972276210785,-0.187959581613541,0.0311471875756979,-0.0286803040653467,0.180741161108017,-0.107229806482792,1
2.46663546562195,1.60657858848572,-0.713682472705841,2.2677800655365,0.158599019050598,-0.106462851166725,0.574222266674042,-0.183726876974106,0.0241966284811497,-0.0851237773895264,0.283582925796509,-0.105007566511631,1
2.26626944541931,0.980247378349304,-0.0782462731003761,1.55110132694244,0.229703113436699,0.0143455779179931,0.519643306732178,-0.198780164122581,0.125756233930588,0.0883856192231178,0.188041925430298,-0.0593938566744328,1
1.10510230064392,-0.389800846576691,0.632572829723358,-0.134675741195679,0.511861026287079,-0.119999065995216,0.402510344982147,-0.00858114566653967,0.133523419499397,-0.101735860109329,0.196377545595169,-0.0454073213040829,1
2.09999346733093,0.357199430465698,1.09616327285767,0.106689929962158,0.587351202964783,0.123885996639729,0.673339366912842,-0.0023381388746202,0.158274278044701,0.0637402981519699,0.280450582504272,-0.0114760352298617,1
1.59202694892883,0.212507620453835,1.45146071910858,-0.669719815254211,0.2887904047966,0.18786133825779,0.653433680534363,-0.0237896572798491,0.110470704734325,0.0936272814869881,0.291586101055145,0.032118022441864,1
1.44785213470459,1.03482484817505,-0.46356001496315,1.2280650138855,0.295518219470978,0.0707347765564919,0.169635772705078,0.0594702884554863,-0.0761608853936195,0.0158323831856251,0.105017028748989,-0.0187235660851002,1
1.17867505550385,0.61412513256073,0.76158207654953,0.0263432264328003,0.297185987234116,0.235900536179543,0.815682888031006,0.150079280138016,0.200168505311012,0.199528649449348,0.556596755981445,0.13150754570961,1
2.4379289150238,0.512363493442535,0.624382317066193,0.357834935188293,0.339645683765411,0.120857819914818,0.399689197540283,0.144857332110405,0.135444507002831,0.0540998131036758,0.163259878754616,0.0935600027441978,1
2.67402315139771,1.48869490623474,0.498463094234467,1.05852091312408,0.375807672739029,0.250650197267532,0.602893710136414,-0.0952944606542587,0.168838307261467,0.192951664328575,0.219637989997864,-0.0186338536441326,1
1.64705610275269,-0.379105269908905,0.647709846496582,-0.632490992546082,0.234484359622002,0.0460752919316292,0.422674089670181,-0.136517956852913,-0.00480056647211313,-0.0122605534270406,0.1552894115448,-0.09676393866539,1
3.10535287857056,1.23218679428101,0.254863202571869,1.08702981472015,0.532934725284576,0.129635736346245,0.38172447681427,-0.107593171298504,0.111112765967846,0.0510449074208736,0.131385445594788,-0.0993920564651489,1
3.87320971488953,0.539508819580078,1.07518434524536,0.741516888141632,0.490890651941299,-0.0720040202140808,0.490218341350555,-0.202589526772499,0.209200650453568,-0.0775128304958344,0.209763363003731,-0.10273116081953,1
1.49755239486694,-0.323060363531113,0.751151204109192,-0.15130278468132,0.0918999463319778,-0.482855290174484,0.296389579772949,-0.25590518116951,-0.0232485868036747,-0.339572936296463,0.115855112671852,-0.151665329933167,1
1.63445961475372,-0.240130051970482,1.53014159202576,-0.817860782146454,0.195918366312981,0.268416523933411,0.378933727741241,0.0507038608193398,0.0186022724956274,0.165713012218475,0.246405825018883,0.0733736902475357,1
1.48477470874786,0.567067325115204,-0.353472083806992,0.542373061180115,-0.00520605780184269,-0.0638251751661301,0.136869326233864,-0.120704837143421,0.0157185550779104,0.0934383273124695,0.0103434082120657,-0.00683669559657574,1
1.74822604656219,0.633330464363098,0.583969950675964,0.750313460826874,0.503703951835632,0.0306200534105301,0.418389648199081,0.173065915703773,0.0811500027775764,-0.0962281823158264,0.195649787783623,0.0268908720463514,1
